ïagno;rbd;dgv_rbd;nom_rbd;let_rbd;num_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2004;330;1;ESC. PARV. LOS PINGUINITOS;F;112;2101;ANTOFAGASTA;1;0;10;;;;;;;;
2004;332;8;ESC. BAS. GABRIELA MISTRAL;G;111;2101;ANTOFAGASTA;1;0;10;110;;;;;;;
2004;333;6;ESC. PARV. BLANCA NIEVES;G;113;2101;ANTOFAGASTA;1;0;10;;;;;;;;
2004;335;2;COL. EVANGELICO JOSE LANCASTER;[NULL];0;2101;ANTOFAGASTA;3;0;10;110;310;;;;;;
2004;336;0;LIC. EXPERIMENTAL, ARTISTICO Y DE APLIC.;[NULL];0;2101;ANTOFAGASTA;3;0;110;310;;;;;;;
2004;337;9;COL. SANTA TERESITA;[NULL];0;2101;ANTOFAGASTA;3;0;110;310;;;;;;;
2004;340;9;CEN. TRA. INT. RAYITO DE SOL;[NULL];0;2101;ANTOFAGASTA;3;0;212;;;;;;;;
2004;341;7;COL. ADVENTISTA DE ANTOFAGASTA;[NULL];0;2101;ANTOFAGASTA;3;0;110;310;;;;;;;
2004;342;5;COL. INGLES SAN JOSE;[NULL];0;2101;ANTOFAGASTA;3;0;110;310;;;;;;;
2004;343;3;ESC. BAS. PRESBITERIANA;[NULL];0;2101;ANTOFAGASTA;3;0;10;110;;;;;;;
2004;344;1;COL. SANTA EMILIA;[NULL];0;2101;ANTOFAGASTA;3;0;10;110;310;;;;;;
2004;349;2;ESC. PARV. LAS ARDILLITAS 1;[NULL];0;2101;ANTOFAGASTA;4;0;10;;;;;;;;
2004;350;6;ESC. BAS. LIDIA MORENO;[NULL];0;2101;ANTOFAGASTA;3;0;110;;;;;;;;
2004;352;2;ESC. PARV. PAPELUCHO;[NULL];0;2101;ANTOFAGASTA;4;0;10;;;;;;;;
2004;354;9;"COL. KIDS SCHOOL""";[NULL];0;2101;ANTOFAGASTA;4;0;110;;;;;;;;
2004;355;7;INS. CHILENO NORTEAMERICANO CULTURA;[NULL];0;2101;ANTOFAGASTA;4;0;10;110;310;;;;;;
2004;356;5;ESC. BAS. CORAZON DE MARIA;[NULL];0;2101;ANTOFAGASTA;3;0;10;110;;;;;;;
2004;357;3;COL. SAN LUIS;[NULL];0;2101;ANTOFAGASTA;4;0;110;310;;;;;;;
2004;358;1;INS. SANTA MARIA;[NULL];0;2101;ANTOFAGASTA;4;0;10;110;310;;;;;;
2004;361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;[NULL];0;2101;ANTOFAGASTA;4;0;10;110;310;;;;;;
2004;364;6;COL. ANTOFAGASTA;[NULL];0;2101;ANTOFAGASTA;4;0;10;110;310;;;;;;
2004;365;4;COL. EAGLE SCHOOL;[NULL];0;2101;ANTOFAGASTA;4;0;10;110;310;;;;;;
2004;366;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA);[NULL];0;2101;ANTOFAGASTA;4;0;10;110;310;;;;;;
2004;367;0;LIC. HABIL. JUAN JOSE LATORRE BENAVENTE;C;18;2102;MEJILLONES;2;0;310;361;410;510;;;;;
2004;368;9;ESC. BAS. JULIA HERRERA VARAS;F;99;2102;MEJILLONES;2;0;10;110;212;;;;;;
2004;369;7;ESC. BAS. LUCILA GODOY ALCAYAGA;G;98;2102;MEJILLONES;2;1;110;;;;;;;;
2004;370;0;ESC. BAS. ESTACION BAQUEDANO (EX-LIC. C-;G;130;2103;SIERRA GORDA;2;0;10;110;;;;;;;
2004;371;9;ESC. BAS. CARACOLES;G;101;2103;SIERRA GORDA;2;1;10;110;;;;;;;
2004;372;7;LIC. POL. JOSE MIGUEL QUIROZ;C;20;2104;TALTAL;2;0;410;510;;;;;;;
2004;373;5;LIC. JUAN CORTES-MONROY CORTES;C;21;2104;TALTAL;2;0;310;361;;;;;;;
2004;374;3;ESC. BAS. VICTORIANO QUINTERO SOTO;E;104;2104;TALTAL;2;0;10;110;;;;;;;
2004;375;1;VICTOR HUGO CARVAJAL MEZA;E;105;2104;TALTAL;2;0;10;110;160;212;;;;;
2004;377;8;ESC. BAS. PARANAL;G;107;2104;TALTAL;2;1;110;;;;;;;;
2004;379;4;LICEO FEDERICO VARELA;A;1;3201;CHANARAL;2;0;310;510;610;;;;;;
2004;380;8;ESCUELA DIEGO PORTALES PALAZUELOS;D;2;3201;CHANARAL;2;0;10;110;;;;;;;
2004;381;6;ESCUELA PEDRO LUJAN;F;1;3201;CHANARAL;2;0;10;110;;;;;;;
2004;382;4;ESCUELA GASPAR CABRALES;F;8;3201;CHANARAL;2;0;10;110;;;;;;;
2004;383;2;ESC.JOSE LUIS OLIVARES ARANCIBIA;F;103;3201;CHANARAL;2;0;212;214;;;;;;;
2004;384;0;LICEO MANUEL MAGALHAES MEDLING;B;2;3202;DIEGO DE ALMAGRO;2;0;310;361;510;;;;;;
2004;386;7;ESCUELA ALIRO LAMAS CASTILLO;E;5;3202;DIEGO DE ALMAGRO;2;0;10;110;160;212;;;;;
2004;387;5;ESC.BASICA EMPERATRIZ SEPULVEDA LANDEROS;G;6;3202;DIEGO DE ALMAGRO;2;1;110;;;;;;;;
2004;389;1;ESCUELA ESPECIAL ROSITA AZUL;[NULL];0;3202;DIEGO DE ALMAGRO;3;0;212;;;;;;;;
2004;390;5;ESCUELA COEDUCACIONAL PARTICULAR;[NULL];1;3202;DIEGO DE ALMAGRO;3;0;110;;;;;;;;
2004;391;3;ESC.COEDUC.PARTIC.OSCAR YANEZ PASTEN;[NULL];0;3202;DIEGO DE ALMAGRO;3;0;10;110;;;;;;;
2004;392;1;LICEO DIEGO DE ALMEIDA;[NULL];0;3202;DIEGO DE ALMAGRO;3;0;310;410;;;;;;;
2004;396;4;INSTITUTO COMERCIAL  ALEJANDRO RIVERA DI;B;3;3101;COPIAPO;2;0;410;460;;;;;;;
2004;397;2;ESC. REHABIL. SOC.  MEDARDO  CANO  GODOY;E;38;3101;COPIAPO;2;0;163;361;;;;;;;
2004;399;9;LICEO JOSE ANTONIO CARVAJAL;A;4;3101;COPIAPO;2;0;310;510;;;;;;;
2004;400;6;LICEO MERCEDES FRITIS MACKENNEY;B;5;3101;COPIAPO;2;0;310;610;;;;;;;
2004;401;4;"ESCUELA LIBERTADOR BERNARDO OHIGGINS""";D;7;3101;COPIAPO;2;0;10;110;;;;;;;
2004;402;2;ESCUELA RUDECINDO A. PENA CARRASCO;D;15;3101;COPIAPO;2;0;10;110;;;;;;;
2004;403;0;ESCUELA LAURA ROBLES SILVA;D;34;3101;COPIAPO;2;0;10;110;;;;;;;
2004;404;9;ESC.DE EDUC.DIFERENCIAL MARIA LANZA PIZA;E;13;3101;COPIAPO;2;0;212;;;;;;;;
2004;405;7;ESCUELA LOS ESTANDARTES;E;16;3101;COPIAPO;2;0;10;110;;;;;;;
2004;406;5;ESCUELA VICENTE SEPULVEDA ROJO;E;18;3101;COPIAPO;2;0;10;110;;;;;;;
2004;407;3;ESCUELA JESUS FERNANDEZ HIDALGO;E;20;3101;COPIAPO;2;0;10;110;;;;;;;
2004;408;1;ESCUELA PEDRO LEON GALLO;E;21;3101;COPIAPO;2;0;10;110;;;;;;;
2004;410;3;ESCUELA JOSE MANSO DE VELASCO;E;23;3101;COPIAPO;2;0;10;110;;;;;;;
2004;411;1;ESCUELA LAS CANTERAS;E;33;3101;COPIAPO;2;0;10;110;;;;;;;
2004;413;8;ESCUELA LAS BRISAS;F;9;3101;COPIAPO;2;0;10;110;;;;;;;
2004;415;4;LICEO DE MUSICA DE COPIAPO;C;12;3101;COPIAPO;2;0;110;310;;;;;;;
2004;416;2;ESCUELA ABRAHAM SEPULVEDA PIZARRO;F;14;3101;COPIAPO;2;0;10;110;211;;;;;;
2004;417;0;COLEGIO BUEN PASTOR;F;22;3101;COPIAPO;2;0;10;110;;;;;;;
2004;418;9;ESCUELA ISABEL PENA MORALES;F;27;3101;COPIAPO;2;0;10;110;;;;;;;
2004;419;7;ESCUELA HERNAN MARQUEZ HUERTA;F;29;3101;COPIAPO;2;0;10;110;361;;;;;;
2004;420;0;ESCUELA FUNDICION PAIPOTE;F;35;3101;COPIAPO;2;0;10;110;;;;;;;
2004;421;9;ESCUELA BRUNO ZAVALA FREDES;F;36;3101;COPIAPO;2;0;10;110;;;;;;;
2004;423;5;ESCUELA SAN PEDRO;G;25;3101;COPIAPO;2;1;10;110;;;;;;;
2004;427;8;ESCUELA LUIS CRUZ MARTINEZ;G;30;3101;COPIAPO;2;0;10;110;;;;;;;
2004;429;4;LICEO CATOLICO ATACAMA;[NULL];0;3101;COPIAPO;3;0;10;110;310;;;;;;
2004;430;8;LICEO POLITECNICO BELEN;[NULL];0;3101;COPIAPO;3;0;10;110;410;510;610;;;;
2004;431;6;LICEO SAGRADO CORAZON;[NULL];0;3101;COPIAPO;3;0;10;110;310;410;610;;;;
2004;433;2;COLEGIO ADVENTISTA DE COPIAPO;[NULL];0;3101;COPIAPO;3;0;110;310;;;;;;;
2004;434;0;ESCUELA SAN VICENTE DE PAUL;[NULL];0;3101;COPIAPO;3;0;10;110;;;;;;;
2004;435;9;COLEGIO PARTIC. LUIS KATUNAR ZAFARANIC;[NULL];0;3101;COPIAPO;4;0;10;110;310;;;;;;
2004;437;5;ESCUELA TECNICO PROFESIONAL;[NULL];0;3101;COPIAPO;3;0;410;510;;;;;;;
2004;438;3;LICEO MANUEL BLANCO ENCALADA;B;6;3102;CALDERA;2;0;310;361;610;810;;;;;
2004;439;1;ESCUELA DE TOTORAL;G;3;3101;COPIAPO;2;1;110;;;;;;;;
2004;440;5;COLEGIO PARROQUIAL PADRE NEGRO;[NULL];0;3102;CALDERA;3;0;10;110;510;810;;;;;
2004;441;3;ESCUELA CONCENTRACION FRONTERIZA;D;43;3103;TIERRA AMARILLA;2;1;10;110;160;310;761;;;;
2004;442;1;ESCUELA ABRAHAM SEPULVEDA PIZARRO;F;40;3103;TIERRA AMARILLA;2;0;10;110;;;;;;;
2004;444;8;ESCUELA LUIS URIBE ORREGO;F;42;3103;TIERRA AMARILLA;2;0;10;110;;;;;;;
2004;445;6;ESCUELA PAUL HARRIS;G;44;3103;TIERRA AMARILLA;2;1;10;110;;;;;;;
2004;446;4;ESCUELA;G;104;3103;TIERRA AMARILLA;2;1;110;;;;;;;;
2004;447;2;ESCUELA;G;105;3103;TIERRA AMARILLA;2;1;110;;;;;;;;
2004;448;0;LICEO PEDRO TRONCOSO MACHUCA;A;7;3301;VALLENAR;2;0;310;361;510;;;;;;
2004;449;9;LICEO JOSE SANTOS OSSA;B;8;3301;VALLENAR;2;0;410;510;;;;;;;
2004;450;2;ESCUELA HERMANOS CARRERAS;D;53;3301;VALLENAR;2;0;10;110;;;;;;;
2004;452;9;ESCUELA GABRIELA MISTRAL;D;57;3301;VALLENAR;2;0;10;110;;;;;;;
2004;453;7;ESCUELA IGNACIO CARRERA PINTO;D;59;3301;VALLENAR;2;0;10;110;;;;;;;
2004;454;5;ESCUELA JULIO MONTT SALAMANCA;D;71;3301;VALLENAR;2;0;10;110;;;;;;;
2004;455;3;ESCUELA REPUBLICA E.E.U.U.;E;58;3301;VALLENAR;2;0;10;110;;;;;;;
2004;456;1;ESCUELA LUIS ALBERTO IRIARTE IRIARTE;E;66;3301;VALLENAR;2;0;212;;;;;;;;
2004;458;8;ESCUELA ARTURO PEREZ CANTO;E;69;3301;VALLENAR;2;0;10;110;;;;;;;
2004;459;6;ESCUELA ESPANA;E;75;3301;VALLENAR;2;0;10;110;;;;;;;
2004;461;8;ESCUELA LUIS CRUZ MARTINEZ;F;56;3301;VALLENAR;2;0;10;110;;;;;;;
2004;462;6;ESCUELA JOSE CAROCA LAFLOR;F;65;3301;VALLENAR;2;0;10;110;;;;;;;
2004;463;4;ESCUELA ROBERTO CUADRA ALQUINTA;F;83;3301;VALLENAR;2;1;10;110;;;;;;;
2004;464;2;ESCUELA GUALBERTO KONG FERNANDEZ;F;92;3301;VALLENAR;2;0;10;110;;;;;;;
2004;466;9;ESCUELA JAVIERA CARRERA;G;48;3301;VALLENAR;2;1;110;;;;;;;;
2004;467;7;ESCUELA HERNAN ARAVENA CONTRERAS;G;73;3301;VALLENAR;2;1;110;;;;;;;;
2004;468;5;ESCUELA IGNACIO FRANCO GALLO;G;74;3301;VALLENAR;2;1;110;;;;;;;;
2004;469;3;ESCUELA JUSTINO LEIVA AMOR;G;77;3301;VALLENAR;2;1;110;;;;;;;;
2004;471;5;ESCUELA SARA BEMBOW VILLEGAS;G;81;3301;VALLENAR;2;1;110;;;;;;;;
2004;472;3;ESCUELA HACIENDA LAS VENTANAS;G;82;3301;VALLENAR;2;1;110;;;;;;;;
2004;475;8;ESCUELA CAMARONES;G;87;3301;VALLENAR;2;1;110;;;;;;;;
2004;476;6;ESCUELA SOR TERESA DE LOS ANDES;G;89;3301;VALLENAR;2;1;110;;;;;;;;
2004;477;4;ESCUELA;G;91;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;478;2;LICEO SANTA MARTA;[NULL];0;3301;VALLENAR;3;0;10;110;310;;;;;;
2004;479;0;LICEO SAN FRANCISCO;[NULL];0;3301;VALLENAR;3;0;10;110;310;;;;;;
2004;480;4;COLEGIO INGLES LAICO;[NULL];20;3301;VALLENAR;4;0;10;110;;;;;;;
2004;481;2;ESCUELA  ALEJANDRO NOEMI HUERTA;F;93;3303;FREIRINA;2;0;10;110;;;;;;;
2004;482;0;ESCUELA FORTUNATO SOZA;G;64;3303;FREIRINA;2;1;110;;;;;;;;
2004;483;9;ESCUELA SAMUEL E. CASTILLO LOPEZ;G;97;3303;FREIRINA;2;1;110;;;;;;;;
2004;484;7;ESCUELA;G;98;3303;FREIRINA;2;1;110;;;;;;;;
2004;485;5;ESCUELA YERBAS BUENAS;G;107;3301;VALLENAR;2;1;110;;;;;;;;
2004;486;3;LICEO JAPON;C;9;3304;HUASCO;2;0;310;361;410;460;510;810;;;
2004;487;1;ESCUELA JOSE MIGUEL CARRERA;F;63;3304;HUASCO;2;0;10;110;160;212;;;;;
2004;489;8;ESCUELA EL OLIVAR;F;101;3304;HUASCO;2;1;10;110;;;;;;;
2004;490;1;ESCUELA PABLO NERUDA;G;78;3304;HUASCO;2;1;110;;;;;;;;
2004;492;8;COLEGIO ENGLISH COLLEGE;[NULL];0;3304;HUASCO;3;0;10;110;;;;;;;
2004;493;6;ESCUELA BASICA FRONTERIZA EL TRANSITO;E;51;3302;ALTO DEL CARMEN;2;1;10;110;;;;;;;
2004;495;2;ESCUELA;G;46;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;496;0;ESCUELA;G;47;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;497;9;ESCUELA;G;49;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;498;7;ESCUELA;G;50;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;499;5;ESCUELA;G;52;3302;ALTO DEL CARMEN;2;0;10;110;;;;;;;
2004;500;2;ESCUELA;G;60;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;501;0;ESCUELA;G;61;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;502;9;ESCUELA;G;62;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;503;7;ESCUELA;G;67;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;504;5;ESCUELA;G;68;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;506;1;ESCUELA;G;72;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;508;8;ESCUELA;G;76;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;509;6;ESCUELA;G;80;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;511;8;ESCUELA;G;85;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;513;4;ESCUELA;G;88;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;514;2;ESCUELA;G;90;3302;ALTO DEL CARMEN;2;1;110;;;;;;;;
2004;516;9;LICEO DE NIÃAS GABRIELA MISTRAL;A;1;4101;LA SERENA;1;0;310;;;;;;;;
2004;517;7;LICEO DE HOMBRES GREGORIO CORDOVEZ DE LA;A;2;4101;LA SERENA;1;0;310;;;;;;;;
2004;518;5;LICEO TECNICO MARTA BRUNET;A;4;4101;LA SERENA;1;0;610;;;;;;;;
2004;519;3;COLEGIO ARTURO PRAT CHACON;D;8;4101;LA SERENA;1;0;10;110;;;;;;;
2004;520;7;COLEGIO JOSE GASPAR MARIN ESQUIVEL;D;9;4101;LA SERENA;1;0;10;110;;;;;;;
2004;521;5;COLEGIO VICTOR DOMINGO SILVA;D;11;4101;LA SERENA;1;0;10;110;;;;;;;
2004;522;3;COLEGIO JAVIERA CARRERA;D;15;4101;LA SERENA;1;0;10;110;;;;;;;
2004;523;1;COLEGIO ALONSO DE ERCILLA;D;21;4101;LA SERENA;1;0;10;110;;;;;;;
2004;525;8;COLEGIO JAPON;D;24;4101;LA SERENA;1;0;10;110;;;;;;;
2004;526;6;COLEGIO JOSE MANUEL BALMACEDA;D;26;4101;LA SERENA;1;0;10;110;;;;;;;
2004;527;4;COLEGIO HEROES DE LA CONCEPCION;D;28;4101;LA SERENA;1;0;10;110;;;;;;;
2004;528;2;COLEGIO GERMAN RIESCO;E;1;4101;LA SERENA;1;0;10;110;;;;;;;
2004;529;0;COLEGIO MANUEL RODRIGUEZ;E;6;4101;LA SERENA;1;0;110;211;212;;;;;;
2004;530;4;COLEGIO MUNICIPAL GABRIEL GONZALEZ VIDEL;E;7;4101;LA SERENA;1;0;10;110;160;310;361;410;;;
2004;531;2;COLEGIO PEDRO AGUIRRE CERDA;E;25;4101;LA SERENA;1;0;10;110;;;;;;;
2004;532;0;COLEGIO TOMAS LARRAGUIBEL ROJAS;E;29;4101;LA SERENA;1;0;163;361;;;;;;;
2004;533;9;COLEGIO DARIO SALAS;E;31;4101;LA SERENA;1;0;10;110;;;;;;;
2004;534;7;COLEGIO VILLA SAN BARTOLOME;E;34;4101;LA SERENA;1;0;10;110;;;;;;;
2004;535;5;COLEGIO JOSE MIGUEL CARRERA;E;36;4101;LA SERENA;1;0;10;110;;;;;;;
2004;536;3;COLEGIO BERNARDA MORIN;E;41;4101;LA SERENA;1;0;10;110;;;;;;;
2004;537;1;COLEGIO LUIS BRAILLE;F;5;4101;LA SERENA;1;0;213;;;;;;;;
2004;539;8;COLEGIO ALGARROBITO;F;16;4101;LA SERENA;1;1;10;110;361;;;;;;
2004;540;1;COLEGIO ISLON;F;33;4101;LA SERENA;1;1;110;;;;;;;;
2004;542;8;COLEGIO LAMBERT;G;22;4101;LA SERENA;1;1;10;110;;;;;;;
2004;543;6;COLEGIO ALTOVALSOL;F;18;4101;LA SERENA;1;1;10;110;;;;;;;
2004;544;4;COLEGIO EL MILAGRO;G;2;4101;LA SERENA;1;1;110;;;;;;;;
2004;546;0;COLEGIO COQUIMBITO;G;4;4101;LA SERENA;1;1;10;110;;;;;;;
2004;548;7;COLEGIO ALFALFARES;G;12;4101;LA SERENA;1;0;10;110;;;;;;;
2004;549;5;COLEGIO LOS CORRALES;G;13;4101;LA SERENA;1;1;110;;;;;;;;
2004;550;9;COLEGIO ALMIRANTE LATORRE;G;17;4101;LA SERENA;1;1;110;;;;;;;;
2004;551;7;COLEGIO LAS ROJAS;G;19;4101;LA SERENA;1;1;10;110;;;;;;;
2004;552;5;COLEGIO CHACAY ALTO;G;20;4101;LA SERENA;1;1;110;;;;;;;;
2004;553;3;COLEGIO BELLAVISTA;G;23;4101;LA SERENA;1;1;110;;;;;;;;
2004;554;1;COLEGIO PELICANA;G;27;4101;LA SERENA;1;1;110;;;;;;;;
2004;556;8;COLEGIO EL ROMERO;G;30;4101;LA SERENA;1;1;10;110;;;;;;;
2004;557;6;COLEGIO SATURNO;G;32;4101;LA SERENA;1;1;10;110;;;;;;;
2004;558;4;COLEGIO PUNTA DE TEATINOS;G;35;4101;LA SERENA;1;1;110;;;;;;;;
2004;560;6;COLEGIO QUEBRADA DE TALCA;G;38;4101;LA SERENA;1;1;10;110;;;;;;;
2004;561;4;COLEGIO EL ROMERAL;G;39;4101;LA SERENA;1;1;110;;;;;;;;
2004;562;2;COLEGIO CALETA SAN PEDRO;G;40;4101;LA SERENA;1;1;10;110;;;;;;;
2004;563;0;COLEGIO LA LAJA;G;420;4101;LA SERENA;1;1;110;;;;;;;;
2004;564;9;ESCUELA LA ESTRELLA;G;441;4101;LA SERENA;1;1;110;;;;;;;;
2004;565;7;COLEGIO ADVENTISTA MARANATA;[NULL];99;4101;LA SERENA;3;1;10;110;310;;;;;;
2004;566;5;COLEGIO ISABEL RIQUELME;[NULL];124;4101;LA SERENA;3;0;10;110;361;;;;;;
2004;567;3;COLEGIO OSCAR ALDUNATE ABBOTT;[NULL];23;4101;LA SERENA;3;0;10;110;;;;;;;
2004;568;1;COLEGIO SAN ANTONIO;[NULL];1;4101;LA SERENA;3;0;10;110;310;;;;;;
2004;570;3;COLEGIO ELENA BETTINI;[NULL];4;4101;LA SERENA;3;0;10;110;310;;;;;;
2004;571;1;ESC.ESP.LOS PENSAMIENTOS DE JUAN XXIII;[NULL];101;4101;LA SERENA;3;0;212;;;;;;;;
2004;573;8;COLEGIO TERESA VIDELA DE GONZALEZ;[NULL];11;4101;LA SERENA;3;0;10;110;310;;;;;;
2004;574;6;ESCUELA INDUSTRIAL SAN RAMON;[NULL];100;4101;LA SERENA;3;0;510;;;;;;;;
2004;575;4;COLEGIO PROVIDENCIA;[NULL];96;4101;LA SERENA;3;0;410;610;;;;;;;
2004;577;0;COLEGIO JULIA DE LA BARRA CAMPOS;[NULL];56;4101;LA SERENA;3;0;10;110;310;;;;;;
2004;578;9;LICEO IGNACIO CARRERA PINTO;B;21;4101;LA SERENA;1;0;310;360;361;;;;;;
2004;579;7;COLEGIO SEMINARIO CONCILIAR;[NULL];6;4101;LA SERENA;3;0;110;310;;;;;;;
2004;580;0;COLEGIO GERONIMO RENDIC;[NULL];115;4101;LA SERENA;3;0;110;310;;;;;;;
2004;581;9;ESCUELA EXP. DE MUSICA JORGE PEÃA HEN;[NULL];95;4101;LA SERENA;3;0;110;310;;;;;;;
2004;582;7;COLEGIO ANDRES BELLO;[NULL];52;4101;LA SERENA;3;0;10;110;310;;;;;;
2004;583;5;COLEGIO SAGRADOS CORAZONES;[NULL];9;4101;LA SERENA;4;0;10;110;310;;;;;;
2004;584;3;COLEGIO MONTESSORI;[NULL];79;4101;LA SERENA;4;0;10;;;;;;;;
2004;585;1;COLEGIO THE INTERNATIONAL SCHOOL;[NULL];8;4101;LA SERENA;4;0;10;110;310;;;;;;
2004;587;8;COLEGIO SERENA;[NULL];26;4101;LA SERENA;4;0;110;310;;;;;;;
2004;589;4;COLEGIO SANTO DOMINGO;[NULL];119;4101;LA SERENA;4;0;110;;;;;;;;
2004;590;8;COLEGIO SAN JOSE;[NULL];7;4101;LA SERENA;3;0;10;110;;;;;;;
2004;591;6;COLEGIO INGLES CATOLICO;[NULL];64;4101;LA SERENA;4;0;10;110;310;;;;;;
2004;594;0;COLEGIO FRANCISCO DE AGUIRRE;[NULL];31;4101;LA SERENA;4;0;110;;;;;;;;
2004;597;5;ESCUELA BASICA PEDRO PABLO MUÃOZ;F;51;4104;LA HIGUERA;2;1;10;110;361;;;;;;
2004;598;3;ESCUELA PUNTA DE CHOROS;G;42;4104;LA HIGUERA;2;1;110;;;;;;;;
2004;599;1;ESCUELA BASICA JOSE SANTOS OSSA;G;43;4104;LA HIGUERA;2;1;110;361;;;;;;;
2004;600;9;ESCUELA BASICA AGUA GRANDE DE LA HIGUER;G;44;4104;LA HIGUERA;2;1;110;;;;;;;;
2004;601;7;ESCUELA BASICA ENRIQUE MOLINA GARMENDIA;G;45;4104;LA HIGUERA;2;1;110;;;;;;;;
2004;602;5;ESCUELA BASICA CARLOS CONDELL;G;46;4104;LA HIGUERA;2;1;10;110;361;;;;;;
2004;604;1;ESCUELA BASICA PUNTA COLORADA;G;48;4104;LA HIGUERA;2;1;110;;;;;;;;
2004;606;8;ESCUELA BASICA SAN ANDRES;G;49;4104;LA HIGUERA;2;1;110;;;;;;;;
2004;608;4;ESCUELA LOS CHOROS;G;53;4104;LA HIGUERA;2;1;110;;;;;;;;
2004;609;2;INSTITUTO SUPERIOR DE COMERCIO DE COQUIM;A;6;4102;COQUIMBO;2;0;410;461;;;;;;;
2004;611;4;LICEO DIEGO PORTALES;A;8;4102;COQUIMBO;2;0;160;310;360;361;610;810;;;
2004;612;2;ESCUELA BASICA GUILLERMO CERECEDA R.;D;83;4102;COQUIMBO;2;0;10;110;160;361;;;;;
2004;613;0;COLEGIO DE ARTES CLAUDIO ARRAU;D;84;4102;COQUIMBO;2;0;10;110;310;;;;;;
2004;614;9;ESCUELA PRESIDENTE ANIBAL PINTO GARMEND;D;85;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;615;7;ESCUELA COQUIMBO;D;93;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;616;5;ESCUELA BASICA CARDENAL JOSE MARIA CARO;D;101;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;617;3;COLEGIO SANTA CECILIA;D;102;4102;COQUIMBO;2;0;10;110;160;361;;;;;
2004;618;1;ESCUELA BASICA SANTO TOMAS DE AQUINO;D;105;4102;COQUIMBO;2;0;10;110;160;;;;;;
2004;620;3;ESCUELA BASICA JOSE AGUSTIN ALFARO A.;D;110;4102;COQUIMBO;2;0;10;110;160;361;;;;;
2004;621;1;ESCUELA BASICA MARIO MUÃOZ SILVA;D;111;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;623;8;CENTRO LABORAL JEAN PIAGET;F;86;4102;COQUIMBO;2;0;212;;;;;;;;
2004;624;6;ESCUELA DIFERENCIAL JUAN SANDOVAL CARRA;F;87;4102;COQUIMBO;2;0;212;;;;;;;;
2004;625;4;ESCUELA BASICA TOMASA OLIVARES CAAMAÃO;F;96;4102;COQUIMBO;2;0;10;110;361;;;;;;
2004;626;2;ESCUELA BASICA DAVID LEON TAPIA;F;174;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;628;9;ESCUELA PEÃUELAS;G;106;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;629;7;ESCUELA BASICA PABLO NERUDA;F;98;4102;COQUIMBO;2;1;10;110;;;;;;;
2004;630;0;COLEGIO LA HERRADURA;F;103;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;631;9;ESCUELA SAN RAFAEL;F;104;4102;COQUIMBO;2;1;10;110;;;;;;;
2004;632;7;ESCUELA BASICA MANUEL DE SALAS;G;88;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;634;3;ESCUELA DE HUACHALALUME;G;92;4102;COQUIMBO;2;1;110;;;;;;;;
2004;635;1;ESCUELA DE TOTORALILLO;G;94;4102;COQUIMBO;2;1;110;;;;;;;;
2004;637;8;ESCUELA LUCILA GODOY ALCAYAGA;G;100;4102;COQUIMBO;2;0;10;110;;;;;;;
2004;638;6;ESCUELA CAMARONES;G;107;4102;COQUIMBO;2;1;110;;;;;;;;
2004;639;4;ESCUELA LAS BARRANCAS;G;115;4102;COQUIMBO;2;1;110;;;;;;;;
2004;640;8;ESCUELA EL MOLLACO;G;120;4102;COQUIMBO;2;1;110;;;;;;;;
2004;641;6;ESCUELA ESTACION LAS CARDAS;G;122;4102;COQUIMBO;2;1;110;;;;;;;;
2004;642;4;ESCUELA EL PEÃON;G;123;4102;COQUIMBO;2;1;110;;;;;;;;
2004;643;2;ESCUELA TAMBILLOS;G;124;4102;COQUIMBO;2;1;110;;;;;;;;
